"SPO2","PULSE"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"97","52"
"99","59"
"99","69"
"99","72"
"99","67"
"99","64"
"99","68"
"99","70"
"99","71"
"99","73"
"99","74"
"99","78"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","80"
"99","80"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","82"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","84"
"99","85"
"99","85"
"99","87"
"99","87"
"99","87"
"99","87"
"99","87"
"99","87"
"99","87"
"99","87"
"99","88"
"99","89"
"99","89"
"99","89"
"99","89"
"99","89"
"99","89"
"99","89"
"99","87"
"99","85"
"99","83"
"99","83"
"99","83"
"99","83"
"99","83"
"99","83"
"99","83"
"99","81"
"99","80"
"99","80"
"99","79"
"99","78"
"99","77"
"99","80"
"99","82"
"99","82"
"99","81"
"99","82"
"99","82"
"99","81"
"99","81"
"99","81"
"99","79"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","79"
"99","79"
"99","80"
"99","80"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"0","0"
"0","0"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","79"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","80"
"99","80"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","80"
"99","80"
"99","80"
"99","80"
"99","80"
"99","80"
"99","80"
"99","80"
"99","79"
"99","78"
"99","78"
"99","77"
"99","77"
"99","76"
"99","76"
"99","76"
"99","76"
"99","77"
"99","77"
"99","77"
"99","77"
