"SPO2","PULSE"
"99","65"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","67"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","67"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","67"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","63"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","64"
"99","64"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","60"
"99","60"
"99","60"
"99","60"
"99","60"
"99","60"
"99","60"
"99","60"
"99","60"
"99","60"
"99","60"
"99","60"
"99","60"
"99","60"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","61"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","63"
"99","64"
"99","64"
"99","63"
"99","63"
"99","64"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","64"
"99","64"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","65"
"99","64"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","62"
"99","63"
"99","63"
"99","63"
"99","64"
"99","64"
"99","64"
"99","65"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","64"
"99","65"
"99","65"
"99","66"
"99","66"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","69"
"99","71"
"99","71"
"99","73"
"99","73"
"0","0"
"0","0"
"0","0"
"0","0"
