"SPO2","PULSE"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"91","67"
"91","67"
"91","67"
"91","67"
"91","67"
"91","67"
"91","67"
"91","67"
"91","67"
"91","67"
"91","67"
"92","63"
"94","60"
"97","66"
"98","66"
"99","65"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","75"
"99","75"
"99","75"
"99","75"
"99","75"
"99","75"
"99","75"
"99","76"
"99","76"
"99","76"
"99","77"
"99","78"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","80"
"99","80"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","79"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","77"
"99","77"
"99","77"
"99","77"
"99","77"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","75"
"99","76"
"99","77"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","79"
"99","79"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","77"
"99","77"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","77"
"99","77"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","79"
"99","79"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","80"
"99","80"
"99","80"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","77"
"99","77"
"99","77"
"99","77"
"99","77"
"99","76"
"99","76"
"99","77"
"99","77"
"99","77"
"99","76"
"99","76"
"99","75"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","75"
"99","75"
"99","75"
"99","75"
"99","75"
"99","75"
"99","75"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","79"
"99","80"
"99","80"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","80"
"99","80"
"99","80"
"99","80"
"99","80"
"99","80"
"99","80"
"99","80"
"99","80"
"99","78"
"99","77"
"99","76"
"99","75"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","73"
"99","73"
"99","73"
"99","74"
"99","74"
"99","75"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","76"
"99","77"
