"SPO2","PULSE"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"98","142"
"98","142"
"98","142"
"98","142"
"98","142"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"98","127"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","116"
"98","102"
"98","102"
"98","102"
"98","102"
"98","102"
"98","102"
"98","102"
"98","102"
"98","89"
"98","80"
"99","73"
"99","67"
"99","67"
"99","67"
"99","67"
"99","63"
"99","63"
"99","63"
"99","63"
"99","63"
"99","64"
"99","65"
"99","66"
"99","67"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","69"
"99","69"
"99","69"
"99","69"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","70"
"99","70"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","68"
"99","68"
"99","68"
"99","68"
"99","67"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","69"
"99","69"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","67"
"99","67"
"99","67"
"99","67"
"99","67"
"99","67"
"99","67"
"99","67"
"99","67"
"99","67"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","69"
"99","68"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","69"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","68"
"99","69"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","69"
"99","68"
"99","68"
"99","68"
"99","68"
"99","67"
"99","66"
"99","65"
"99","66"
"99","66"
"99","66"
"99","66"
"99","66"
