"SPO2","PULSE"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"99","86"
"99","86"
"99","86"
"99","85"
"99","84"
"99","84"
"99","84"
"99","83"
"99","82"
"99","80"
"99","79"
"99","79"
"99","78"
"99","78"
"99","77"
"99","77"
"99","77"
"99","77"
"99","75"
"99","75"
"99","75"
"99","77"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","78"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","79"
"99","78"
"99","77"
"99","76"
"99","75"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","72"
"99","72"
"99","72"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","72"
"99","72"
"99","72"
"99","72"
"99","72"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","72"
"99","72"
"99","73"
"99","74"
"99","74"
"99","74"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","74"
"99","74"
"99","75"
"99","75"
"99","75"
"99","75"
"99","74"
"99","74"
"99","74"
"99","74"
"99","73"
"99","72"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","71"
"99","70"
"99","70"
"99","71"
"99","71"
"99","72"
"99","72"
"99","72"
"99","73"
"99","73"
"99","74"
"99","74"
"99","74"
"99","72"
"99","72"
"99","73"
"99","73"
"99","73"
"99","73"
"99","72"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","74"
"99","74"
"99","74"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","72"
"99","72"
"99","71"
"99","71"
"99","70"
"99","70"
"99","70"
"99","70"
"99","70"
"99","69"
"99","69"
"99","69"
"99","70"
"99","71"
"99","71"
"99","71"
"99","71"
"99","72"
"99","72"
"99","71"
"99","71"
"99","71"
"99","72"
"99","72"
"99","73"
"99","73"
"99","73"
"99","73"
"99","73"
"99","74"
"99","74"
"99","74"
"99","74"
"98","75"
"98","75"
"98","76"
"98","77"
"98","77"
"98","77"
"98","77"
"98","77"
