TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2019-09-29 09:06:02.647,1.2821939,0.0,0.0,1.4076512,1.3177487,0.0,0.0,1.3662736,1.1690212,0.0,0.0,1.1286298,0.7940185,0.0,0.0,0.73202527,0.3879992,0.0,0.0,0.29282388,820.7692,761.53845,756.7033,782.49084,704.3223,0.791259765625,-0.03582763671875,0.5821533203125,2.893524169921875,-1.786956787109375,-1.435546875,1,2.0,1.0,2.0,2.0,100.00
2019-09-29 09:06:03.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2019-09-29 09:06:03.670,1.2821939,0.0,0.0,0.90643185,1.3177487,0.0,0.0,1.0828786,1.1690212,0.0,0.0,0.7683641,0.7940185,0.0,0.0,0.84580356,0.3879992,0.0,0.0,0.45285743,815.9341,796.5934,788.5348,797.8022,695.8608,0.8017578125,-0.03045654296875,0.5487060546875,2.87109375,-6.32537841796875,-7.2674560546875,1,2.0,1.0,2.0,2.0,100.00
2019-09-29 09:06:03.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2019-09-29 09:06:04.120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2019-09-29 09:06:04.678,1.0258147,0.0,0.0,1.0627234,1.2661471,0.0,0.0,1.0986042,1.390038,0.0,0.0,0.80424935,1.3374087,0.0,0.0,0.8511052,1.2773802,0.0,0.0,0.48238483,788.1319,827.2161,799.011,768.7912,652.3443,0.88568115234375,-0.11834716796875,0.4971923828125,4.104766845703125,2.64678955078125,-3.087921142578125,1,1.0,2.0,2.0,1.0,100.00
2019-09-29 09:06:05.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-09-29 09:06:05.706,1.0258147,0.0,0.0,1.1694247,1.2661471,0.0,0.0,1.130224,1.390038,0.0,0.0,0.7674741,1.3374087,0.0,0.0,0.8700002,1.2773802,0.0,0.0,0.5015717,788.93774,840.5128,978.315,809.4872,627.76556,0.4818115234375,-0.17083740234375,0.8214111328125,25.660400390625,9.37591552734375,3.00567626953125,1,1.0,2.0,2.0,1.0,100.00
2019-09-29 09:06:06.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-09-29 09:06:06.717,1.0258147,0.0,0.0,1.1694247,1.2661471,0.0,0.0,1.130224,1.390038,0.0,0.0,0.7674741,1.3374087,0.0,0.0,0.8700002,1.2773802,0.0,0.0,0.5015717,805.4579,823.5897,499.6337,778.86444,952.1245,0.33978271484375,0.00250244140625,0.94366455078125,5.480499267578125,-1.981353759765625,-2.863616943359375,1,1.0,2.0,2.0,1.0,100.00
2019-09-29 09:06:07.727,1.0258147,0.0,0.0,0.5524831,1.2661471,0.0,0.0,-0.08705636,1.390038,0.0,0.0,0.42046243,1.3374087,0.0,0.0,0.25024796,1.2773802,0.0,0.0,-0.13249373,776.4469,828.4249,257.87546,792.1612,868.315,0.44158935546875,-0.0606689453125,0.88885498046875,-0.261688232421875,-18.520050048828125,0.0897216796875,1,2.0,1.0,2.0,2.0,100.00
2019-09-29 09:06:08.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-09-29 09:06:08.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-09-29 09:06:08.753,1.0258147,0.0,0.0,1.3515868,1.2661471,0.0,0.0,1.2036228,1.390038,0.0,0.0,1.4771937,1.3374087,0.0,0.0,0.64539284,1.2773802,0.0,0.0,0.1462427,779.2674,798.20514,540.32965,775.64105,527.8388,0.4222412109375,-0.06622314453125,0.907470703125,0.575714111328125,-3.03558349609375,-0.3887939453125,1,1.0,1.0,2.0,1.0,100.00
2019-09-29 09:06:09.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-09-29 09:06:09.757,1.0258147,0.0,0.0,1.5988667,1.2661471,0.0,0.0,1.5883774,1.390038,0.0,0.0,1.5059004,1.3374087,0.0,0.0,0.8567986,1.2773802,0.0,0.0,0.29999858,786.52014,834.87177,759.5238,767.98535,824.7985,0.27911376953125,-0.1221923828125,0.95794677734375,0.530853271484375,11.446990966796875,-11.903076171875,1,1.0,1.0,2.0,1.0,100.00
